Age,Gender,Weight,Height,Activity,Goal,Meal,Description,Calories,Protein,Fat,Fiber
31,Male,81,163,Lightly active,Weight Gain,Breakfast,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",354,24.13,27.86,0.0
31,Male,81,163,Lightly active,Weight Gain,Breakfast,"SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",60,2.78,3.02,0.100000001
31,Male,81,163,Lightly active,Weight Gain,Lunch,"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",227,25.77,12.93,0.0
31,Male,81,163,Lightly active,Weight Gain,Lunch,"WHIPPED CRM SUB,DIETETIC,MADE FROM PDR MIX",100,0.9,6.0,0.0
31,Male,81,163,Lightly active,Weight Gain,Dinner,"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,REG CRUST",276,12.33,11.23,1.5
31,Male,81,163,Lightly active,Weight Gain,Dinner,"CANDIES,WHATCHAMACALLIT CANDY BAR",494,8.04,23.68,1.899999976
33,Female,56,183,Moderately active,Fat Loss,Breakfast,"CERLS,QUKR,INST OATML,EXPR,GLDN BRN SUGR,PREP W/ BOIL H2O",121,2.66,1.5,2.0
33,Female,56,183,Moderately active,Fat Loss,Breakfast,"BREAKFAST ITEMS,BISCUIT W/EGG&SAUSAGE",312,11.13,20.77,0.200000003
33,Female,56,183,Moderately active,Fat Loss,Lunch,"CARAMBOLA,(STARFRUIT),RAW",31,1.04,0.33,2.799999952
33,Female,56,183,Moderately active,Fat Loss,Lunch,"MCDONALD'S,CAESAR SALAD WO/ CHICK",44,3.18,2.05,1.600000024
33,Female,56,183,Moderately active,Fat Loss,Dinner,"CURRANTS,RED&WHITE,RAW",56,1.4,0.2,4.300000191
33,Female,56,183,Moderately active,Fat Loss,Dinner,"BABYFOOD,DINNER,CHICK NOODLE,JR",55,2.37,1.18,0.899999976
39,Male,77,150,Sedentary,Fat Loss,Breakfast,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BLUEBERRY",408,4.6,13.3,1.100000024
39,Male,77,150,Sedentary,Fat Loss,Breakfast,"CRACKERS,CRISPBREAD,RYE",366,7.9,1.3,16.5
39,Male,77,150,Sedentary,Fat Loss,Lunch,"FAST FOODS,BURRITO,W/BNS&MEAT",220,9.73,7.71,0.0
39,Male,77,150,Sedentary,Fat Loss,Lunch,"TURKEY,FRYER-ROASTERS,MEAT&SKN,RAW",134,22.37,4.25,0.0
39,Male,77,150,Sedentary,Fat Loss,Dinner,"PHEASANT,LEG,MEAT ONLY,RAW",134,22.2,4.3,0.0
39,Male,77,150,Sedentary,Fat Loss,Dinner,"BABYFOOD,DSSRT,DUTCH APPL,JR",79,0.2,0.16,1.399999976
44,Female,45,181,Moderately active,Maintain Weight,Breakfast,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,0""FAT,SEL,CKD,RSTD",331,23.48,25.54,0.0
44,Female,45,181,Moderately active,Maintain Weight,Breakfast,"CAMPBELL SOUP COMPANY,CAMPBELL'S BROWN GRAVY W/ ONIONS",42,0.0,1.69,0.0
44,Female,45,181,Moderately active,Maintain Weight,Lunch,"MCDONALD'S,NEWMAN'S OWN COBB DRSNG",196,1.69,14.45,0.300000012
44,Female,45,181,Moderately active,Maintain Weight,Lunch,"TEA,HERB,OTHER THAN CHAMOMILE,BREWED",1,0.0,0.0,0.0
44,Female,45,181,Moderately active,Maintain Weight,Dinner,"BEEF,RIB,EYE,SML END (RIBS 10-12),LN,0""FAT,CHOIC,CKD,BRLD",205,28.88,9.01,0.0
44,Female,45,181,Moderately active,Maintain Weight,Dinner,"APRICOTS,CND,H2O PK,W/SKN,SOL&LIQUIDS",27,0.71,0.16,1.600000024
49,Female,70,163,Moderately active,Weight Gain,Breakfast,"PIE CRUST,COOKIE-TYPE,PREP FR RECIPE,GRAHAM CRACKER,CHILLED",484,4.1,24.4,1.5
49,Female,70,163,Moderately active,Weight Gain,Breakfast,"BABYFOOD,JUC,ORANGE&BANANA",50,0.7,0.1,0.0
49,Female,70,163,Moderately active,Weight Gain,Lunch,"HORSERADISH-TREE,LEAFY TIPS,CKD,BLD,DRND,W/SALT",60,5.27,0.93,2.0
49,Female,70,163,Moderately active,Weight Gain,Lunch,"ALCOHOLIC BEV,WINE,TABLE,ALL",83,0.07,0.0,0.0
49,Female,70,163,Moderately active,Weight Gain,Dinner,"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,RAW",130,19.27,5.28,0.0
49,Female,70,163,Moderately active,Weight Gain,Dinner,"CEREALS RTE,WAFFELOS",405,5.6,4.2,0.0
42,Male,58,180,Very active,Fat Loss,Breakfast,"BAKING CHOC,MEXICAN,SQUARES",426,3.64,15.59,4.0
42,Male,58,180,Very active,Fat Loss,Breakfast,"BEEF,GROUND,70% LN MEAT / 30% FAT,CRUMBLES,CKD,PAN-BROWNED",270,25.56,17.86,0.0
42,Male,58,180,Very active,Fat Loss,Lunch,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED,RAW",304,15.03,26.54,0.0
42,Male,58,180,Very active,Fat Loss,Lunch,"Macaroni and Cheese, canned entree",82,3.38,2.46,0.5
42,Male,58,180,Very active,Fat Loss,Dinner,"CHEESE,PARMESAN,HARD",392,35.75,25.83,0.0
42,Male,58,180,Very active,Fat Loss,Dinner,"CEREALS,FARINA,ENR,CKD W/ H2O,W/ SALT",48,1.42,0.07,0.300000012
24,Male,88,164,Moderately active,Fat Loss,Breakfast,"WORTHINGTON VEGETARIAN BURGER,CND,UNPREP",126,18.64,2.94,2.700000048
24,Male,88,164,Moderately active,Fat Loss,Breakfast,"BURGER KING, French Fries",331,3.5,17.4,2.900000095
24,Male,88,164,Moderately active,Fat Loss,Lunch,"BABYFOOD,DINNER,BF&RICE,TODD",82,5.0,2.9,0.0
24,Male,88,164,Moderately active,Fat Loss,Lunch,"TURNIP GREENS,RAW",32,1.5,0.3,3.200000048
24,Male,88,164,Moderately active,Fat Loss,Dinner,"BEEF,VAR MEATS&BY-PRODUCTS,SPLEEN,CKD,BRSD",145,25.1,4.2,0.0
24,Male,88,164,Moderately active,Fat Loss,Dinner,CHILI POWDER,314,12.26,16.76,34.20000076
43,Female,68,160,Very active,Weight Gain,Breakfast,"CAMPBELL SOUP COMPANY,PACE,SALSA REFRIED BNS",60,3.33,0.0,3.299999952
43,Female,68,160,Very active,Weight Gain,Breakfast,"GAME MEAT,BEEFALO,COMP OF CUTS,CKD,RSTD",188,30.66,6.32,0.0
43,Female,68,160,Very active,Weight Gain,Lunch,"SEAL,BEARDED (OOGRUK),MEAT,DRIED,IN OIL (ALASKA NATIVE)",367,35.31,25.08,0.0
43,Female,68,160,Very active,Weight Gain,Lunch,"PORK,CURED,HAM,RUMP,BONE-IN,LN & FAT,HTD,RSTD",177,23.95,8.88,0.0
43,Female,68,160,Very active,Weight Gain,Dinner,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,LIQ CONC, NOT REC",128,2.68,7.31,0.0
43,Female,68,160,Very active,Weight Gain,Dinner,"LASAGNA W/ MEAT & SAU,FRZ ENTREE",127,8.26,4.73,1.200000048
58,Male,61,168,Very active,Fat Loss,Breakfast,"POTATOES,O'BRIEN,FRZ,PREP",204,2.22,13.21,1.700000048
58,Male,61,168,Very active,Fat Loss,Breakfast,"BABYFOOD,COOKIE,BABY,FRUIT",435,6.8,12.6,3.400000095
58,Male,61,168,Very active,Fat Loss,Lunch,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BNLESS,LN,CKD,BRSD",211,27.95,10.14,0.0
58,Male,61,168,Very active,Fat Loss,Lunch,"ROLLS,HAMBURGER OR HOTDOG,MIXED-GRAIN",263,9.6,6.0,3.799999952
58,Male,61,168,Very active,Fat Loss,Dinner,"CEREALS RTE,WHL WHEAT,SHREDDED,PRESWEETENED,SINGLE BRAND",385,9.82,3.77,7.699999809
58,Male,61,168,Very active,Fat Loss,Dinner,"CANDIES,SWEET CHOCOLATE",505,3.9,34.2,5.5
44,Female,56,184,Moderately active,Fat Loss,Breakfast,"HORMEL ALWAYS TENDER,BNLESS PORK LOIN,FRSH PORK",145,19.02,7.18,0.0
44,Female,56,184,Moderately active,Fat Loss,Breakfast,"BEEF,CHUCK,TOP BLADE,LN ONLY,TO 0"" FAT,USDA SEL,CKD,BRLD",184,26.16,8.0,0.0
44,Female,56,184,Moderately active,Fat Loss,Lunch,"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS",91,0.73,0.1,1.100000024
44,Female,56,184,Moderately active,Fat Loss,Lunch,"DOMINO'S 14"" Cheese Pizza, Crunchy Thin Crust",315,12.96,16.82,2.099999905
44,Female,56,184,Moderately active,Fat Loss,Dinner,"PLUMS,CND,PURPLE,LT SYRUP PK,SOL&LIQUIDS",63,0.37,0.1,0.899999976
44,Female,56,184,Moderately active,Fat Loss,Dinner,"TOFU,DRIED-FROZEN (KOYADOFU),PREP W/CA SULFATE",472,47.94,30.34,1.200000048
35,Male,87,160,Moderately active,Weight Gain,Breakfast,"LAMB,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",222,15.7,17.17,0.0
35,Male,87,160,Moderately active,Weight Gain,Breakfast,"PIE,MINCE,PREP FROM RECIPE",289,2.6,10.8,2.599999905
35,Male,87,160,Moderately active,Weight Gain,Lunch,"SOUP,CHICK MUSHROOM,CND,COND",109,3.5,7.3,0.200000003
35,Male,87,160,Moderately active,Weight Gain,Lunch,"CAMPBELL'S CHUNKY MICROWAVABLE BWLS,CHCK DMPLINGS SOUP",78,3.27,3.67,1.200000048
35,Male,87,160,Moderately active,Weight Gain,Dinner,"CEREALS RTE,GENERAL MILLS,OATMEAL CRISP,RAISIN",382,9.09,3.64,6.199999809
35,Male,87,160,Moderately active,Weight Gain,Dinner,"ARCHWAY Home Style Cookies, Date Filled Oatmeal",400,4.67,12.05,2.099999905
45,Male,84,185,Very active,Weight Gain,Breakfast,"CEREALS READY TO EAT,CHARACTER CEREALS (MOVIES,TV),BRAND A",389,6.13,2.33,3.599999905
45,Male,84,185,Very active,Weight Gain,Breakfast,"CAMPBELL SOUP COMPANY,HEALTHY REQUEST,MINESTRONE SOUP,COND",67,2.5,0.42,2.5
45,Male,84,185,Very active,Weight Gain,Lunch,"CHICKEN,LIVER,ALL CLASSES,RAW",116,16.92,4.83,0.0
45,Male,84,185,Very active,Weight Gain,Lunch,ORANGE JUICE DRINK,54,0.2,0.0,0.200000003
45,Male,84,185,Very active,Weight Gain,Dinner,"CEREALS,QUAKER,INST OATMEAL,RAISINS,DATES & WALNUTS,DRY",365,8.87,5.5,6.599999905
45,Male,84,185,Very active,Weight Gain,Dinner,"SOUP,HEALTHY CHOIC GARDEN VEG SOUP,CND",51,2.13,0.21,1.899999976
47,Female,76,180,Sedentary,Maintain Weight,Breakfast,"ORANGE-GRAPEFRUIT JUC,CND,UNSWTND",43,0.6,0.1,0.100000001
47,Female,76,180,Sedentary,Maintain Weight,Breakfast,"PRUNES,DEHYD (LOW-MOISTURE),STWD",113,1.23,0.24,0.0
47,Female,76,180,Sedentary,Maintain Weight,Lunch,"PIE FILLINGS,BLUEBERRY,CND",181,0.41,0.2,2.599999905
47,Female,76,180,Sedentary,Maintain Weight,Lunch,"RADICCHIO,RAW",23,1.43,0.25,0.899999976
47,Female,76,180,Sedentary,Maintain Weight,Dinner,"TURKEY,ALL CLASSES,LT MEAT,RAW",115,23.56,1.56,0.0
47,Female,76,180,Sedentary,Maintain Weight,Dinner,"ROLLS,DINNER,EGG",307,9.5,6.4,3.700000048
53,Male,45,167,Moderately active,Maintain Weight,Breakfast,"VANILLA EXTRACT,IMITN,NO ALCOHOL",56,0.03,0.0,0.0
53,Male,45,167,Moderately active,Maintain Weight,Breakfast,"BABYFOOD,MEAT,LAMB,STR",87,14.07,3.41,0.0
53,Male,45,167,Moderately active,Maintain Weight,Lunch,"CEREALS RTE,NATURE'S PATH,OPTIMUM SLIM",327,16.36,4.55,20.0
53,Male,45,167,Moderately active,Maintain Weight,Lunch,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,CKD",291,26.42,19.71,0.0
53,Male,45,167,Moderately active,Maintain Weight,Dinner,"CAMPBELL SOUP COMPANY,V8 SPLASH SMOOTHIES,PEACH MANGO",37,1.22,0.0,0.0
53,Male,45,167,Moderately active,Maintain Weight,Dinner,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,SEL,CKD,BRLD",188,30.87,6.22,0.0
56,Male,51,155,Lightly active,Maintain Weight,Breakfast,"CEREALS,QUAKER,INST OATMEAL,BKD APPL,PREP W/ BOILING H2O",96,2.02,1.11,1.799999952
56,Male,51,155,Lightly active,Maintain Weight,Breakfast,"SOUP,RAMEN NOODLE,BF FLAVOR,DRY",436,10.29,15.71,2.200000048
56,Male,51,155,Lightly active,Maintain Weight,Lunch,"GRANOLA BAR,W/COCNT,CHOC COATD",531,5.2,32.2,6.199999809
56,Male,51,155,Lightly active,Maintain Weight,Lunch,JAMS AND PRESERVES,278,0.37,0.07,1.100000024
56,Male,51,155,Lightly active,Maintain Weight,Dinner,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,RAW",335,16.74,29.18,0.0
56,Male,51,155,Lightly active,Maintain Weight,Dinner,"CEREALS RTE,GENERAL MILLS,COUNTRY CORN FLAKES",367,6.67,1.67,4.0
42,Female,78,187,Very active,Maintain Weight,Breakfast,"CORN-BASED,EXTRUDED,PUFFS OR TWISTS,CHEESE-FLAVOR",565,5.83,37.11,1.899999976
42,Female,78,187,Very active,Maintain Weight,Breakfast,"CEREALS RTE,KELLOGG,KELLOGG'S RICE KRISPIES",387,6.84,0.96,0.800000012
42,Female,78,187,Very active,Maintain Weight,Lunch,"ORANGES,RAW,WITH PEEL",63,1.3,0.3,4.5
42,Female,78,187,Very active,Maintain Weight,Lunch,"BREAD,WHITE,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",285,7.9,5.7,2.0
42,Female,78,187,Very active,Maintain Weight,Dinner,"USDA CMDTY,BAKERY,FLR MIX",400,8.47,12.9,7.099999905
42,Female,78,187,Very active,Maintain Weight,Dinner,"SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA",274,7.74,0.7,6.800000191
33,Female,79,173,Very active,Maintain Weight,Breakfast,"INF FORMMEAD JOHN,ENFAMIL LIPIL,W/ IRON,RTF,W/ ARA & DHA",65,1.38,3.5,0.0
33,Female,79,173,Very active,Maintain Weight,Breakfast,"SOUP,CHICK BROTH,CND,PREP W/ EQ VOLUME H2O",16,2.02,0.57,0.0
33,Female,79,173,Very active,Maintain Weight,Lunch,"CAMPBELL'S CHNKY SOUPS,TANTALIZIN' TRKY - TRKY CHILI BNS SP",78,6.12,1.02,3.299999952
33,Female,79,173,Very active,Maintain Weight,Lunch,"BABYFOOD,CORN & SWT POTATOES,STR",68,1.26,0.28,1.799999952
33,Female,79,173,Very active,Maintain Weight,Dinner,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,ALL GRDS,RAW",141,22.33,5.04,0.0
33,Female,79,173,Very active,Maintain Weight,Dinner,"PORK,CURED,HAM -- H2O ADDED,WHL,BNLESS,LN & FAT,HTD,RSTD",126,17.77,5.48,0.0
50,Male,50,190,Lightly active,Weight Gain,Breakfast,"BANQUET HEARTY ONE STK DIN,GRY,MSHD POT, CORN SEASON SAU,FRZ",138,5.13,8.66,2.099999905
50,Male,50,190,Lightly active,Weight Gain,Breakfast,"BEEF,GROUND,95% LN MEAT / 5% FAT,PATTY,CKD,PAN-BROILED",164,25.8,5.94,0.0
50,Male,50,190,Lightly active,Weight Gain,Lunch,"PEANUT BUTTER,SMOOTH,VIT & MINERAL FORT",591,25.72,50.81,5.599999905
50,Male,50,190,Lightly active,Weight Gain,Lunch,"SAUCE,WORCESTERSHIRE",78,0.0,0.0,0.0
50,Male,50,190,Lightly active,Weight Gain,Dinner,"TURNIPS,RAW",28,0.9,0.1,1.799999952
50,Male,50,190,Lightly active,Weight Gain,Dinner,"BALSAM-PEAR (BITTER GOURD),PODS,CKD,BLD,DRND,W/SALT",19,0.84,0.18,2.0
57,Female,75,170,Moderately active,Maintain Weight,Breakfast,"CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT ONLY,CKD,FRIED",239,28.99,11.62,0.0
57,Female,75,170,Moderately active,Maintain Weight,Breakfast,"BAMBOO SHOOTS,CND,DRND SOL",19,1.72,0.4,1.399999976
57,Female,75,170,Moderately active,Maintain Weight,Lunch,"COFFEE,BREWED,ESPRESSO,REST-PREP,DECAFFEINATED",0,0.1,0.18,0.0
57,Female,75,170,Moderately active,Maintain Weight,Lunch,"ICE CREAMS,REG,LO CARBOHYDRATE,VANILLA",190,3.17,12.7,4.800000191
57,Female,75,170,Moderately active,Maintain Weight,Dinner,"FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT",647,13.11,62.3,5.199999809
57,Female,75,170,Moderately active,Maintain Weight,Dinner,"ORIENTAL MIX,RICE-BASED",506,17.31,25.58,13.19999981
53,Female,86,179,Moderately active,Fat Loss,Breakfast,"PANCAKES,BTTRMLK,PREP FROM RECIPE",227,6.8,9.3,0.0
53,Female,86,179,Moderately active,Fat Loss,Breakfast,"BEEF,GROUND,95% LN MEAT / 5% FAT,CRUMBLES,CKD,PAN-BROWNED",193,29.17,7.58,0.0
53,Female,86,179,Moderately active,Fat Loss,Lunch,"GAME MEAT,CARIBOU,RAW",127,22.63,3.36,0.0
53,Female,86,179,Moderately active,Fat Loss,Lunch,"BEEF,TENDERLOIN,LN,1/8"" FAT,CHOIC,CKD,BRLD",206,29.01,9.1,0.0
53,Female,86,179,Moderately active,Fat Loss,Dinner,"CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,STWD",201,26.14,9.97,0.0
53,Female,86,179,Moderately active,Fat Loss,Dinner,"BEEF,RND,EYE OF RND,LN,1/8"" FAT,ALL GRDS,CKD,RSTD",169,29.73,4.71,0.0
31,Female,71,166,Moderately active,Fat Loss,Breakfast,KRAFT BREYERS LOWFAT STRAWBERRY YOGURT (1% MILKFAT),96,3.8,0.8,0.200000003
31,Female,71,166,Moderately active,Fat Loss,Breakfast,"CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,ORANGE PNAPPL",29,0.0,0.0,0.0
31,Female,71,166,Moderately active,Fat Loss,Lunch,"CHEESE,PROVOLONE,RED FAT",274,24.7,17.6,0.0
31,Female,71,166,Moderately active,Fat Loss,Lunch,"WHELK,UNSPEC,CKD,MOIST HEAT",275,47.68,0.8,0.0
31,Female,71,166,Moderately active,Fat Loss,Dinner,"PUMMELO,RAW",38,0.76,0.04,1.0
31,Female,71,166,Moderately active,Fat Loss,Dinner,"SOUP,VEG BF,DRY,MIX,PREP W/ H2O",21,1.16,0.44,0.300000012
35,Male,78,177,Moderately active,Fat Loss,Breakfast,"SEAL,BEARDED (OOGRUK),MEAT,DRIED,IN OIL (ALASKA NATIVE)",367,35.31,25.08,0.0
35,Male,78,177,Moderately active,Fat Loss,Breakfast,"MELONS,CASABA,RAW",28,1.11,0.1,0.899999976
35,Male,78,177,Moderately active,Fat Loss,Lunch,"KENTUCKY FRIED CHICK,BISCUIT,ANALYZED PRIOR TO JANUARY 2007",356,7.25,17.45,1.5
35,Male,78,177,Moderately active,Fat Loss,Lunch,"MACADAMIA NUTS,DRY RSTD,WO/SALT",718,7.79,76.08,8.0
35,Male,78,177,Moderately active,Fat Loss,Dinner,HORMEL PILLOW PAK SLICED TURKEY PEPPERONI,243,30.99,11.52,0.0
35,Male,78,177,Moderately active,Fat Loss,Dinner,"BABYFOOD,COOKIE,BABY,FRUIT",435,6.8,12.6,3.400000095
22,Female,46,186,Sedentary,Maintain Weight,Breakfast,"WINGED BNS,MATURE SEEDS,RAW",409,29.65,16.32,0.0
22,Female,46,186,Sedentary,Maintain Weight,Breakfast,"BEANS,ADZUKI,MATURE SEEDS,RAW",329,19.87,0.53,12.69999981
22,Female,46,186,Sedentary,Maintain Weight,Lunch,"OKRA,FROZEN,UNPREPARED",30,1.69,0.25,2.200000048
22,Female,46,186,Sedentary,Maintain Weight,Lunch,"FAST FOODS,CHSBURGR; DBL,RG PTTY; DBL BN W/ CNDMNT & SPL SAU",261,11.94,14.1,1.399999976
22,Female,46,186,Sedentary,Maintain Weight,Dinner,"OSCAR MAYER,BRAUNSCHWEIGER LIVER SAUSAGE (SLICED)",331,14.25,29.35,0.200000003
22,Female,46,186,Sedentary,Maintain Weight,Dinner,"GAME MEAT,RABBIT,DOMESTICATED,COMP OF CUTS,CKD,STWD",206,30.38,8.41,0.0
58,Male,61,184,Very active,Weight Gain,Breakfast,"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS",83,0.53,0.08,1.600000024
58,Male,61,184,Very active,Weight Gain,Breakfast,"LIMA BNS,IMMAT SEEDS,RAW",113,6.84,0.86,4.900000095
58,Male,61,184,Very active,Weight Gain,Lunch,"RICE,WHITE,MEDIUM-GRAIN,RAW,ENR",360,6.61,0.58,1.399999976
58,Male,61,184,Very active,Weight Gain,Lunch,"VEAL,VAR MEATS&BY-PRODUCTS,HEART,RAW",110,17.18,3.98,0.0
58,Male,61,184,Very active,Weight Gain,Dinner,"MUSTARD SEED,YELLOW",469,24.94,28.76,14.69999981
58,Male,61,184,Very active,Weight Gain,Dinner,"CARBONATED BEV,LO CAL,COLA OR PEPR,W/ NA SACC,CONTAINS CAFFN",0,0.0,0.0,0.0
19,Female,63,163,Lightly active,Weight Gain,Breakfast,"GEFILTEFISH,COMM,SWT RECIPE",84,9.07,1.73,0.0
19,Female,63,163,Lightly active,Weight Gain,Breakfast,"CAMPBELL'S RED & WHITE,GRN PEA SOUP,COND",141,7.03,2.34,3.099999905
19,Female,63,163,Lightly active,Weight Gain,Lunch,"PLUMS,DRIED (PRUNES),STWD,WO/ ADDED SUGAR",107,0.96,0.16,3.099999905
19,Female,63,163,Lightly active,Weight Gain,Lunch,"BABYFOOD,DSSRT,BANANA PUDD,STR",68,1.0,0.8,0.800000012
19,Female,63,163,Lightly active,Weight Gain,Dinner,"COOKIES,CHOC SNDWCH,W/CREME FILLING,REG,CHOCOLATE-COATED",481,3.6,26.4,5.199999809
19,Female,63,163,Lightly active,Weight Gain,Dinner,"CAMPBELL SOUP COMPANY,PACE,TRIPLE PEPPER SALSA",47,3.13,0.0,3.099999905
38,Female,61,162,Sedentary,Weight Gain,Breakfast,ONION POWDER,347,10.12,1.05,5.699999809
38,Female,61,162,Sedentary,Weight Gain,Breakfast,"DANISH PASTRY,CINN,UNENR",403,7.0,22.4,1.200000048
38,Female,61,162,Sedentary,Weight Gain,Lunch,"CANDIES,MASTERFOODS USA,COCOAVIA CHOC COVERED ALMONDS",510,9.51,37.07,10.39999962
38,Female,61,162,Sedentary,Weight Gain,Lunch,"MOOSE,MEAT,RAW (ALASKA NATIVE)",103,22.3,1.5,0.0
38,Female,61,162,Sedentary,Weight Gain,Dinner,"BABYFOOD,MEAT,LAMB,JUNIOR",112,15.2,5.2,0.0
38,Female,61,162,Sedentary,Weight Gain,Dinner,"TACO BELL,NACHOS SUPREME",246,7.59,13.65,4.099999905
51,Female,86,186,Lightly active,Weight Gain,Breakfast,"CEREALS RTE,GEN MILLS,BERRY BURST CHEERIOS,ALL FLAVORS",367,10.0,4.0,7.300000191
51,Female,86,186,Lightly active,Weight Gain,Breakfast,"SOUP,ONION,CND,PREP W/ EQ VOLUME H2O",23,1.5,0.7,0.300000012
51,Female,86,186,Lightly active,Weight Gain,Lunch,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,APPL CINN",395,4.4,10.2,1.100000024
51,Female,86,186,Lightly active,Weight Gain,Lunch,"PRETZELS,HARD,CONFECTIONER'S COATING,CHOCOLATE-FLAVOR",458,7.5,16.7,0.0
51,Female,86,186,Lightly active,Weight Gain,Dinner,"SOY PROT ISOLATE,K TYPE,CRUDE PROT BASIS",321,88.32,0.53,2.0
51,Female,86,186,Lightly active,Weight Gain,Dinner,"ALMONDS,OIL RSTD,W/SALT",607,21.23,55.17,10.5
39,Male,45,175,Sedentary,Maintain Weight,Breakfast,"BREAD,WHOLE-WHEAT,COMM. PREPARED",247,12.95,3.35,6.800000191
39,Male,45,175,Sedentary,Maintain Weight,Breakfast,"FRUIT BUTTERS,APPLE",173,0.39,0.3,1.5
39,Male,45,175,Sedentary,Maintain Weight,Lunch,"CHICKEN BREAST TENDERS,CKD,CONVENTIONAL OVEN",293,15.78,17.69,1.299999952
39,Male,45,175,Sedentary,Maintain Weight,Lunch,"USDA CMDTY,BAKERY FLR MIX LOW-FAT",361,9.07,4.7,3.5
39,Male,45,175,Sedentary,Maintain Weight,Dinner,"BABYFOOD,CRL,RICE,W/APPLSAUC&BANANAS,STR",80,1.2,0.4,1.0
39,Male,45,175,Sedentary,Maintain Weight,Dinner,"BEANS,PINTO,MATURE SEEDS,SPROUTED,RAW",62,5.25,0.9,0.0
56,Female,80,164,Moderately active,Weight Gain,Breakfast,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,WO/SALT",39,1.23,0.07,0.0
56,Female,80,164,Moderately active,Weight Gain,Breakfast,"CRMY DRSG,MDE W/ SOUR CRM AND/OR BTRMLK & OIL,RED CAL,FTFREE",107,1.4,2.7,0.0
56,Female,80,164,Moderately active,Weight Gain,Lunch,"CEREALS,CREAM OF WHEAT,INST,DRY",366,10.6,1.4,3.299999952
56,Female,80,164,Moderately active,Weight Gain,Lunch,"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",277,17.94,22.18,0.0
56,Female,80,164,Moderately active,Weight Gain,Dinner,"CEREALS RTE,RALSTON CRISPY RICE",364,6.69,1.26,0.699999988
56,Female,80,164,Moderately active,Weight Gain,Dinner,"COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)",202,1.61,20.8,0.0
50,Female,60,186,Lightly active,Weight Gain,Breakfast,"TUNA,LT,CND IN OIL,WO/SALT,DRND SOL",198,29.13,8.21,0.0
50,Female,60,186,Lightly active,Weight Gain,Breakfast,"DRINK MIX,QUAKER OATS,GATORADE,ORANGE FLAVOR,PDR",388,0.0,1.23,0.0
50,Female,60,186,Lightly active,Weight Gain,Lunch,"Snacks, popcorn, unpopped kernels",375,10.87,4.31,12.69999981
50,Female,60,186,Lightly active,Weight Gain,Lunch,"WHALE,BOWHEAD,SKN & SUBCUTANEOUS FATMUKTUK(ALASKA NATIVE)",465,12.6,46.1,0.0
50,Female,60,186,Lightly active,Weight Gain,Dinner,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,RAW",144,19.55,6.76,0.0
50,Female,60,186,Lightly active,Weight Gain,Dinner,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",247,27.94,14.15,0.0
18,Female,49,181,Sedentary,Weight Gain,Breakfast,"DESSERT TOPPING,PDR,1.5 OZ PREP W/1/2 CUP MILK",188,3.6,12.41,0.0
18,Female,49,181,Sedentary,Weight Gain,Breakfast,"COOKIES,PNUT BUTTER,REFR DOUGH",458,8.2,25.0,1.100000024
18,Female,49,181,Sedentary,Weight Gain,Lunch,"CAMPBELL'S SOUP AT HAND,CRM OF BROCCOLI SOUP",47,0.98,2.3,2.299999952
18,Female,49,181,Sedentary,Weight Gain,Lunch,"CHEESE,GOUDA",356,24.94,27.44,0.0
